phoenix_complete_feature.gtfs0,phoenix_complete_feature.gtfs1,phoenix_complete_feature.gtfs2,phoenix_complete_feature.gtfs3,phoenix_complete_feature.gtfs4,phoenix_complete_feature.gtfs5,phoenix_complete_feature.gtfs6,phoenix_complete_feature.gtfs7,phoenix_complete_feature.gtfs8,phoenix_complete_feature.gtfs9,phoenix_complete_feature.avgstar,phoenix_complete_feature.location,phoenix_complete_feature.business_count,phoenix_complete_feature.reviewcount,phoenix_complete_feature.five_star_count,phoenix_complete_feature.four_star_count,phoenix_complete_feature.three_star_count,phoenix_complete_feature.two_star_count,phoenix_complete_feature.one_star_count,phoenix_complete_feature.senti_neg_avg,phoenix_complete_feature.senti_pos_avg,phoenix_complete_feature.senti_neu_avg,phoenix_complete_feature.senti_comp_avg,phoenix_complete_feature.senti_compound_pos_count,phoenix_complete_feature.senti_compound_neg_count,phoenix_complete_feature.senti_compound_neu_count,phoenix_complete_feature.block_nums,phoenix_complete_feature.tweet_count,phoenix_complete_feature.senti_negative_avg,phoenix_complete_feature.senti_neutral_avg,phoenix_complete_feature.senti_positive_avg,phoenix_complete_feature.senti_compound_avg,phoenix_complete_feature.senti_compound_positive_count,phoenix_complete_feature.senti_compound_negative_count,phoenix_complete_feature.senti_compound_neutral_count
382,0,0,0,0,0,0,0,0,0,3.0,382,1,88,NULL,2,1,3,2,0.117375,0.07575000000000001,0.806875,0.006724999999999953,4,3,1,382,4,0.04600000008940697,0.8739999979734421,0.07999999821186066,0.03602500259876251,1,1,2
383,0,0,0,0,0,0,0,0,0,2.6767554479418885,383,19,826,38,11,6,9,41,0.06835238095238093,0.14010476190476195,0.7915238095238094,0.31338285714285724,69,36,NULL,383,7,0.0,0.9051428607531956,0.094857143504279,0.238428567137037,3,0,4
384,1,0,0,0,0,0,0,0,0,3.3806068601583115,384,6,9096,74,21,16,14,48,0.04967052023121385,0.17041040462427748,0.7798843930635837,0.4821976878612715,135,36,2,384,3,0.0,0.8476666808128357,0.15233333905537924,0.40103333195050556,2,0,1
385,2,0,0,0,0,1,0.0,1,0.0,3.203765977156749,385,31,186751,367,323,199,192,301,0.055897250361794625,0.18758248914616493,0.7565267727930539,0.5395179450072355,1090,283,9,385,83,0.002650602395275989,0.9037469866045986,0.0936024101922311,0.20212409555552954,45,1,37
386,2,0,0,0,0,1,0.0,1,0.0,3.921862733230732,386,98,289145,741,545,291,249,470,0.05516986062717779,0.19961933797909429,0.7452116724738672,0.5438419425087099,1831,444,21,386,191,0.004277486880724343,0.8799790580859359,0.11574345635962112,0.24228900339434908,102,4,85
387,343,40,10.95248000696525,22,11.17600011825,19,7.535817112245715,18,8.9407997280435,3.735730582083224,387,26,49529,253,130,61,41,91,0.04027083333333334,0.22132638888888895,0.7383993055555559,0.6319265624999999,479,89,8,387,51,0.03709803930684632,0.869843134693071,0.09305882410091512,0.1437843143939972,21,8,22
388,417,43,10.557021617899998,20,11.846560001375,24,8.6725761056108,30,10.550143909468,3.516710262892549,388,47,205293,540,405,217,191,285,0.049210622710622764,0.1986074481074482,0.7521691086691102,0.6035853479853479,1371,256,11,388,24,0.011874999850988388,0.8839583322405815,0.10412499991556008,0.20864583303531012,9,1,14
389,400,53,9.030207953859799,20,10.5054399967125,20,11.697546705586168,19,14.662912178060001,2.582651972982581,389,13,5626,44,29,17,21,67,0.0631685393258427,0.13847191011235957,0.7983595505617976,0.36435280898876404,126,48,4,389,6,0.07099999984105428,0.8268333375453949,0.10233333458503087,0.019666661818822224,2,2,2
390,652,52,11.27534229557578,40,10.253979939967751,30,8.77315998821925,30,11.660293261220835,4.016745739176434,390,28,60493,277,171,66,47,74,0.0398677165354331,0.21005196850393706,0.7501133858267718,0.6818730708661416,553,79,3,390,16,0.006500000134110451,0.8532499931752682,0.1402500020340085,0.3349562450312078,10,0,6
391,1747,136,7.690296176318784,99,7.91260791301932,97,7.384756929603231,96,6.736971144091017,3.5058858739026335,391,16,5012,74,36,20,17,49,0.05515816326530615,0.1841326530612246,0.7607193877551016,0.5034821428571428,156,36,4,391,27,0.007925925983322991,0.9012592611489473,0.09081481617909891,0.17947777774598864,9,1,17
392,1798,136,7.422283174971825,107,6.268956230826535,104,9.305054740772295,110,6.84075155299951,3.8127963852982236,392,26,93839,312,222,112,71,139,0.04755257009345797,0.2014334112149534,0.7509999999999999,0.6237720794392527,720,123,13,392,22,0.015363636341961947,0.9638181816447865,0.020818182013251564,-0.009404545480554754,1,2,19
393,1223,115,7.848849832032723,77,8.217646884568882,66,6.744473076384956,65,6.367299392417785,3.393520045578578,393,26,33349,188,121,61,48,114,0.05271804511278192,0.19749812030075184,0.7497706766917295,0.5496830827067674,431,96,5,393,24,0.010250000283122063,0.8590000048279762,0.13070833465705314,0.26697499584406614,14,0,10
394,1824,111,7.135770482275111,111,8.06327700394289,85,6.947243174185703,102,7.9633735438535265,3.8459975133894413,394,25,62736,223,159,91,66,122,0.05006505295007567,0.19147049924357057,0.7584720121028742,0.5162668683812408,523,128,10,394,15,0.00720000018676122,0.7960666616757711,0.19673333366711934,0.42508666117986044,10,0,5
395,2052,155,8.219439941374636,131,7.238243309746211,101,6.5619085580057845,127,7.276289360321577,3.680472830569046,395,40,32739,329,138,59,67,177,0.05349999999999994,0.1936701298701299,0.7528220779220766,0.542359740259741,620,147,3,395,77,0.009610389734243418,0.8924155858429995,0.09797402664825514,0.18711038843377845,39,3,35
396,178,14,20.414826711016666,6,18.99919986725,5,18.99919986725,1,24.5872001648,4.344386432004426,396,17,144605,359,139,48,33,54,0.03381516587677726,0.23774407582938378,0.7284391785150075,0.7328129541864142,578,51,4,396,12,0.0,0.96724999944369,0.03275000055631002,0.09319166590770085,3,0,9
397,255,34,21.518879977136365,9,23.544106801366667,10,24.459474291114283,11,22.977855777760006,3.6656118143459917,397,41,21804,234,121,49,45,115,0.04654787234042552,0.19303900709219854,0.7604237588652483,0.5641549645390072,463,91,10,397,27,0.06448148163380446,0.7485555564915692,0.18696296242652116,0.2887851898041036,16,5,6
398,128,10,10.997183895111998,8,9.909386475881666,3,21.90496063235,7,17.58357334136667,3.6300297845003797,398,36,34246,275,94,52,53,173,0.06538639876352395,0.16341885625965996,0.7711746522411126,0.43689999999999984,475,163,9,398,36,0.0,0.8365833378500409,0.1634166662891706,0.34634721879329944,25,0,11
399,0,0,0,0,0,0,0,0,0,3.1380237648530334,399,25,7995,123,33,24,21,101,0.061526490066225174,0.15917880794701986,0.7793013245033111,0.43544602649006664,222,79,1,399,11,0.008272727104750547,0.8297272758050398,0.16200000047683716,0.2814636379480362,5,1,5
400,286,18,17.17159540514706,19,14.96407561553421,14,15.385626673699164,18,15.974229303999998,4.284115368058545,400,13,44137,193,94,41,22,56,0.04760098522167482,0.20979556650246298,0.7425935960591132,0.6330783251231531,341,61,4,400,10,0.017399999499320983,0.8180000007152557,0.1645999990403652,0.3217099979519844,8,1,1
401,0,0,0,0,0,0,0,0,0,3.5,401,1,110,1,6,1,NULL,2,0.054400000000000004,0.1866,0.7591000000000001,0.7978099999999999,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
402,0,0,0,0,0,0,0,0,0,4.735294117647059,402,2,51,7,1,NULL,NULL,1,0.05733333333333333,0.21355555555555555,0.7292222222222222,0.37026666666666663,6,3,NULL,402,1,0.0,1.0,0.0,0.0,0,0,1
403,0,0,0,0,0,0,0,0,0,1.6896551724137931,403,2,29,1,NULL,NULL,NULL,6,0.13485714285714284,0.05971428571428571,0.8052857142857144,-0.7097999999999999,NULL,7,NULL,403,10,0.04109999984502792,0.7500999957323075,0.20869999676942824,0.3580200046300888,7,1,2
404,1,0,0,0,0,0,0,0,0,3.3603318846305807,404,10,2531,53,18,12,10,35,0.055242187499999984,0.19749218750000005,0.7472499999999997,0.44118749999999995,95,32,1,404,1,0.0,1.0,0.0,0.0,0,0,1
405,0,0,0,0,0,0,0,0,0,3.4616487455197134,405,12,1395,43,9,8,4,37,0.06461386138613862,0.18064356435643558,0.7547920792079209,0.38807227722772264,73,27,1,405,22,0.0027727273038842463,0.8182727288116108,0.17895454574715008,0.3360090878876773,15,0,7
406,0,0,0,0,0,0,0,0,0,3.2132075471698114,406,5,265,16,3,2,1,11,0.07142424242424242,0.13493939393939394,0.7935757575757575,0.3087757575757576,23,10,NULL,406,2,0.0,0.7709999978542328,0.2290000021457672,0.42594999074935913,1,0,1
407,230,20,11.84655990602,11,2.68224000931,13,13.659555647117779,15,14.417039871225,3.1751644221735047,407,17,15965,86,62,33,27,76,0.05965140845070425,0.17349999999999985,0.7668450704225354,0.4292003521126757,213,69,2,407,110,0.019854545457796618,0.8102090881629423,0.16996363740075718,0.3406418167731979,78,9,23
408,366,39,12.964159965528571,22,10.058399940542833,23,7.748693277449,24,7.450666685878001,4.357800454772336,408,20,36062,234,78,24,31,60,0.045093676814988264,0.2176814988290396,0.7372318501170959,0.594397658079625,355,64,8,408,30,0.004100000113248825,0.8975666681925456,0.09833333442608515,0.19462999900182087,14,1,15
409,378,48,10.103103868169335,13,11.54853320124,14,12.293600201619999,13,7.42086381913,3.9039379474940334,409,11,838,39,12,3,9,8,0.04459154929577465,0.1947042253521127,0.760732394366197,0.6462070422535212,61,10,NULL,409,10,0.1462000012397766,0.7879000008106232,0.06590000092983246,-0.21013000160455703,2,4,4
410,602,52,10.345782948400048,33,10.792822871886427,29,12.852400064468751,25,14.404622289888888,3.798507462686567,410,7,335,20,4,3,2,11,0.048075,0.21325000000000002,0.7385999999999997,0.5129775,32,8,NULL,410,5,0.03540000021457672,0.9135999917984009,0.050999999046325684,0.07377999424934387,1,2,2
411,870,84,9.280550396448158,51,7.93834661173103,48,7.327568616555389,40,10.485119998448091,3.1178851558240006,411,18,23841,121,86,58,49,80,0.052804568527918774,0.1900532994923859,0.7571522842639589,0.5326081218274116,311,80,3,411,35,0.0,0.9003999965531485,0.09960000067949296,0.21958571076393127,18,0,17
412,752,57,8.441167019738941,46,9.369213289274457,45,16.901550671238613,40,10.885423994055001,2.916273388484815,412,27,18011,107,91,76,46,118,0.06445205479452049,0.16324200913242007,0.7723242009132418,0.41686347031963467,322,109,7,412,378,0.0026084656122500305,0.8342407398596012,0.16315079338493801,0.3394592555348205,285,4,89
413,921,92,7.528721208609871,60,9.218272974783343,55,7.9884103575483065,39,8.148319977251681,3.5808261344454375,413,21,10071,83,81,39,32,68,0.05049504950495052,0.17170297029702963,0.7778382838283832,0.4816471947194719,242,58,3,413,9,0.02588888920015759,0.7898888919088576,0.18422222137451172,0.3383111109336217,5,2,2
414,1074,76,9.917229462616106,59,10.877973258500358,46,11.588652225647309,59,10.29506820265218,3.9959349593495936,414,7,5289,71,17,8,15,23,0.0411044776119403,0.22213432835820898,0.736783582089552,0.6461977611940299,114,19,1,414,1,0.18000000715255737,0.8199999928474426,0.0,-0.29600000381469727,0,1,0
415,1051,92,10.643356552789026,56,10.031577593087878,53,9.306559944699274,65,10.81353508218073,3.8607300241124136,415,23,24054,188,116,42,36,70,0.046402654867256615,0.20905752212389372,0.7445597345132738,0.5993803097345135,379,66,7,415,22,0.14563636312430556,0.7969090857289054,0.05749999968843027,-0.11462727324529128,3,13,6
416,738,61,10.426550523330116,44,11.129754504251517,44,14.01373199405378,44,12.14715574938724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,416,1,0.20499999821186066,0.7950000166893005,0.0,-0.4767000079154968,0,1,0
417,0,0,0,0,0,0,0,0,0,3.8181818181818183,417,12,2805,59,22,17,11,24,0.04901503759398496,0.19666165413533834,0.7543308270676693,0.5475541353383458,103,26,4,417,10,0.0,0.8378000020980835,0.16220000088214875,0.3478599935770035,5,0,5
418,0,0,0,0,0,0,0,0,0,3.717223650385604,418,7,778,34,6,2,1,14,0.04942105263157895,0.18436842105263163,0.7662280701754388,0.4789052631578947,42,13,2,418,17,0.020941176835228417,0.8234705889926237,0.15564705782076893,0.3208235291873707,9,1,7
419,0,0,0,0,0,0,0,0,0,3.5,419,1,130,4,3,NULL,2,1,0.0503,0.18439999999999998,0.7651999999999999,0.77484,10,NULL,NULL,419,3,0.0,0.7986666758855184,0.20133333404858908,0.5303333202997843,2,0,1
420,372,23,16.518128061305,22,16.136015210838572,19,13.907910999329664,19,15.814039886004375,3.9190550425710518,420,6,8339,75,10,1,6,36,0.043796875000000006,0.1915546875,0.7646171875,0.48740859374999984,96,31,1,420,10,0.0,0.9566999971866608,0.043299999088048935,0.10445999950170518,3,0,7
421,44,8,11.712447905544,4,19.520746866866666,1,4.91743993759,1,2.23519992828,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
422,73,8,16.89811191558,4,14.454292933156667,5,16.540480136875,3,15.4228796959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,422,1,0.0,1.0,0.0,0.0,0,0,1
423,140,21,14.603306293503332,9,19.073706626883336,5,12.964159965506,7,20.89911985395,3.5,423,1,81,3,3,NULL,1,2,0.036555555555555556,0.17988888888888888,0.7835555555555556,0.5964,8,1,NULL,423,10,0.017800000309944154,0.8242000043392181,0.15799999982118607,0.297639998793602,6,0,4
424,175,32,11.117690335154348,9,11.399520119036666,4,4.246879935265,6,8.940799623742,5.0,424,1,90,10,NULL,NULL,NULL,NULL,0.030400000000000003,0.1688,0.8007,0.9124799999999998,10,NULL,NULL,424,6,0.0,0.7763333320617676,0.22366666172941527,0.5374166741967201,5,0,1
425,301,50,12.517120079749445,14,14.081760088598335,12,9.685866554575,9,13.187680244466668,3.1899916020352714,425,20,20243,136,51,36,39,88,0.0552114285714286,0.20216857142857148,0.742602857142857,0.517390285714286,276,71,3,425,28,0.0,0.8608571418694088,0.13914285759840692,0.3021142855286598,18,0,10
426,295,37,11.875714820368696,17,11.225671092683333,13,13.07592016458625,12,7.599680073548,3.610726643598616,426,4,867,25,7,2,2,13,0.04544897959183673,0.17702040816326534,0.7775510204081633,0.5663489795918365,40,9,NULL,426,8,0.019375000149011612,0.7856250032782555,0.19500000216066837,0.3373750001192093,6,1,1
427,550,62,8.940799975394802,31,7.98285712088443,29,9.201573277516166,32,8.990471078299333,3.4998528879232302,427,15,44184,148,86,42,35,76,0.04805943152454782,0.19897416020671835,0.753,0.5679617571059433,308,74,5,427,10,0.0,0.9134000062942504,0.08660000190138817,0.165149999409914,4,0,6
428,519,58,5.941906606157917,38,8.851391919456534,29,8.791786591208334,32,7.20851996540125,3.883046614872364,428,15,79288,222,137,57,44,65,0.04036000000000001,0.2312514285714286,0.728419047619048,0.6891586666666665,459,62,4,428,3,0.0,0.8739999930063883,0.12600000202655792,0.32453333338101703,2,0,1
429,634,69,9.387839967212903,36,9.225279938091818,38,8.180831837659,32,4.30275994539375,3.5514285714285716,429,2,175,8,2,2,1,2,0.0232,0.20520000000000002,0.7715333333333336,0.7159466666666667,14,1,NULL,429,1,0.0,0.7670000195503235,0.2329999953508377,0.7717000246047974,1,0,0
430,691,70,9.027323792061612,45,7.957311971980667,39,8.434154717123999,30,7.924800030207001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,430,1,0.0,1.0,0.0,0.0,0,0,1
431,906,89,9.121335383792,65,8.095048595923432,56,8.543431135237443,41,9.05255999912808,1.5,431,1,30,NULL,1,NULL,NULL,4,0.11379999999999998,0.14940000000000003,0.7367999999999999,-0.3399,1,4,NULL,431,6,0.12916666766007742,0.8204999963442484,0.0503333310286204,-0.0783500000834465,1,3,2
432,877,78,9.132388566227808,55,6.378916906620116,56,14.794895183472859,43,10.333501544139269,3.25886899918633,432,25,12290,103,65,41,37,113,0.061832869080780006,0.15503899721448478,0.7831169916434537,0.37121086350974947,255,95,9,432,25,0.06332000017166138,0.827720000743866,0.10896000027656555,0.0293959978222847,10,9,6
433,1030,113,8.096391049642822,73,7.232877874223104,71,7.204221499651192,38,5.73701332136729,2.8244672454617206,433,14,6335,89,39,16,12,62,0.058518348623853224,0.16717431192660556,0.7743027522935776,0.4894266055045873,172,46,NULL,433,256,0.004480468749534339,0.8729570298455656,0.12256250058999285,0.24951210650033318,153,6,97
434,1181,101,11.786381452136037,67,8.49375994103622,70,8.657311099333608,62,10.56752880580289,3.9262516914749663,434,7,1478,38,10,5,4,9,0.033590909090909095,0.19701515151515145,0.7694393939393934,0.7787757575757575,62,4,NULL,434,14,0.06721428515655654,0.8112857171467373,0.1215714296059949,0.0896142843578543,5,6,3
435,1279,99,10.003574309485357,89,8.610841882373975,76,6.21664991136247,73,7.9138161781706495,4.0,435,1,20,3,NULL,NULL,NULL,1,0.05475,0.136,0.80925,0.16147500000000004,2,2,NULL,435,6,0.12300000091393788,0.8645000060399374,0.012666666259368261,-0.3162166674931844,0,4,2
436,1030,79,8.371839947322316,77,7.883168664648073,71,11.018931781115702,52,8.632496470004275,3.6228571428571428,436,3,175,13,1,NULL,1,4,0.03742105263157895,0.1855263157894737,0.7769473684210526,0.5380052631578948,15,4,NULL,436,6,0.06150000045696894,0.8768333295981089,0.0616666649778684,-1.6669432322184246E-5,2,2,2
437,513,36,10.444479996506363,37,11.856278160343479,42,8.140833663311264,21,14.975839932766668,4.26930776525129,437,14,9491,159,35,7,8,33,0.036429752066115685,0.20829338842975206,0.7552438016528924,0.7143185950413226,219,21,2,437,42,0.05795238149308023,0.8059523829392025,0.1360476180201485,0.17574285769036838,23,10,9
438,0,0,0,0,0,0,0,0,0,4.465714285714285,438,2,175,13,NULL,NULL,1,1,0.03313333333333333,0.14706666666666665,0.8198000000000002,0.7346133333333333,14,1,NULL,438,3,0.0,0.7343333462874094,0.2656666735808055,0.558733344078064,2,0,1
439,1,0,0,0,0,0,0,0,0,3.5,439,1,30,3,NULL,NULL,NULL,2,0.064,0.11680000000000001,0.8192,0.15467999999999998,3,2,NULL,439,13,0.12430769434342018,0.7518461667574369,0.12376923056749198,-0.11849230871750759,5,7,1
440,409,30,13.038666596020832,22,9.86681146279857,22,14.357872969985294,15,11.78560001201,3.6860493357139106,440,44,152344,395,359,183,162,190,0.04942979053529869,0.1950775795190071,0.7554910783553143,0.6143413498836306,1073,205,11,440,142,0.009232394397258759,0.8500845081789393,0.14068309952255706,0.281642956370619,88,7,47
441,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,441,1,0.0,0.6549999713897705,0.3449999988079071,0.8360000252723694,1,0,0
442,62,13,2.2351999481513336,3,12.9641599655,2,15.646399974800001,1,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,442,1,0.0,1.0,0.0,0.0,0,0,1
443,126,32,8.612970685959334,4,10.728959977611332,2,1.564639955757,2,11.399519920335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,443,1,0.5479999780654907,0.4519999921321869,0.0,-0.9207000136375427,0,1,0
444,120,30,12.094915654930556,4,12.0700800418675,2,11.1759996414,2,18.3286399841,3.5,444,1,9,1,1,NULL,1,NULL,0.029333333333333333,0.16333333333333336,0.8073333333333332,0.6890333333333333,3,NULL,NULL,444,1,0.0,0.7730000019073486,0.22699999809265137,0.6248999834060669,1,0,0
445,190,51,11.317170539186241,6,10.28192001581,5,12.666132926933335,3,6.70560002327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,445,12,0.03966666695972284,0.8966666609048843,0.06358333366612594,0.08894166722893715,4,3,5
446,236,62,10.707153156759048,8,10.818368053436,5,6.556586345046668,4,9.387839794175001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
447,643,100,9.69263994896957,34,7.344228638067285,28,9.387840100692857,25,9.745472097397998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
448,642,115,8.467463432571334,34,7.733791881804402,24,10.84072005747875,21,11.086591911328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,448,26,0.0594230775649731,0.8393846165675384,0.10119230901965728,0.10148846272092599,9,4,13
449,697,110,9.303492780562735,30,8.412479942495455,27,10.629617691029999,23,7.376160025595,3.0,449,1,121,3,3,NULL,2,3,0.07018181818181818,0.20318181818181816,0.7265454545454546,0.5298909090909091,9,2,NULL,449,1,0.0,1.0,0.0,0.0,0,0,1
450,741,121,8.151905851038316,32,8.837636885733614,25,12.2377200126575,22,9.96260554451143,3.8871413390010625,450,5,4705,36,32,15,8,10,0.04159405940594059,0.20997029702970288,0.7483960396039603,0.6756554455445547,89,12,NULL,450,7,0.022285714745521545,0.8621428523744855,0.11557143075125557,0.1967428582055228,3,1,3
451,967,140,8.162619212529309,52,8.016917337978468,44,8.726998242347262,36,8.520056396721,3.0,451,1,238,6,3,1,1,6,0.053117647058823526,0.14688235294117646,0.7999999999999999,0.4719764705882353,14,3,NULL,451,5,0.0,0.8496000051498414,0.15040000081062316,0.39819998741149903,3,0,2
452,968,127,7.499596367575209,43,9.651999938220955,56,14.230773419146802,43,10.495721783327568,2.592391304347826,452,7,1564,21,10,4,7,31,0.06845205479452054,0.17157534246575343,0.759945205479452,0.32933561643835607,51,21,1,452,1,0.23399999737739563,0.765999972820282,0.0,-0.636900007724762,0,1,0
453,1683,175,6.9633053783087675,106,6.714365446097724,100,5.199269530562348,75,5.9419066607957935,4.377094421446875,453,12,5073,111,19,6,9,19,0.03993902439024392,0.17294512195121958,0.7810426829268291,0.6529768292682927,142,20,2,453,4,0.0,0.7594999969005585,0.24049999564886093,0.3398750051856041,2,0,2
454,1445,153,7.780759419067572,80,8.32182143284564,77,7.266999063105212,59,6.943089944309219,1.5,454,1,110,1,1,NULL,NULL,8,0.1301,0.040499999999999994,0.8295999999999999,-0.69805,1,9,NULL,454,5,0.07740000188350678,0.8412000060081481,0.08140000104904174,0.07047999799251556,2,2,1
455,1476,148,8.289398786853031,81,8.392815501458644,76,7.298187872699118,91,8.45217485345009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,455,1,0.0,0.48100000619888306,0.5189999938011169,0.8689000010490417,1,0,0
456,1124,117,8.143005499018939,70,7.251982135904054,65,5.8938694102193425,56,6.097625540495639,4.46969696969697,456,2,198,9,5,1,1,2,0.03994444444444444,0.1950555555555556,0.7651111111111111,0.8559166666666668,18,NULL,NULL,456,2,0.0,1.0,0.0,0.0,0,0,2
457,1199,112,10.164838088412235,88,8.56081593930725,74,6.113929404928767,57,8.791786667073577,4.0883280757097795,457,2,317,14,2,1,1,3,0.020523809523809524,0.23242857142857148,0.7470952380952381,0.7571095238095238,19,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
458,570,63,7.573383502222089,47,9.906406385895759,33,8.74521997572125,34,8.412479968231862,2.874087824862374,458,4,7811,21,34,24,27,25,0.05204580152671757,0.18264122137404593,0.7652748091603057,0.4663648854961832,98,30,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
459,893,86,11.84655995438065,54,11.550547056909572,42,10.714539298128225,53,11.97342264733046,3.0,459,1,24,2,NULL,NULL,NULL,2,0.04425,0.21925,0.7362500000000001,0.4506,3,1,NULL,459,1,0.0,0.6549999713897705,0.3449999988079071,0.8360000252723694,1,0,0
460,160,18,15.460133473091666,11,13.758897516472224,15,12.442613308629497,7,8.046720127244667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,460,4,0.0,0.903999999165535,0.09600000083446503,0.2580749988555908,2,0,2
461,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
462,160,10,9.238826592758334,8,8.940799971411334,7,12.2936000824,12,9.566655790794801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
463,218,29,11.980671906485,10,13.113173325865,6,15.646399498000001,10,11.17599999905125,5.0,463,1,3,1,NULL,NULL,NULL,NULL,0.028,0.142,0.83,0.9728,1,NULL,NULL,463,77,0.005090908957766248,0.8314675324923032,0.16344155932401683,0.34927272322503006,53,2,22
464,235,31,11.474026627014446,12,11.367588724408572,7,13.6347198486,10,10.154194286888572,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,464,5,0.0,0.8165999948978424,0.18339999467134477,0.3540800005197525,3,0,2
465,462,33,11.80930638314,25,10.927644199795557,22,9.745472145076,29,10.144369081821308,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,465,1,0.0,0.7020000219345093,0.2980000078678131,0.7777000069618225,1,0,0
466,497,61,8.324193078901999,26,25.92832005026166,12,10.907776165007999,18,8.326119799168374,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,466,1,0.0,0.5619999766349792,0.43799999356269836,0.599399983882904,1,0,0
467,827,75,14.777155632780945,52,18.216880093034167,30,10.629617744023335,37,25.704800322675165,3.591248579314824,467,10,12318,130,44,34,25,49,0.04334397163120565,0.22226950354609937,0.73436524822695,0.5752918439716311,231,48,3,467,12,0.0,0.864916667342186,0.13508333265781403,0.30180833488702774,5,0,7
468,837,87,11.665615218733452,61,17.260711173224998,48,21.86432006143727,30,18.77568009283907,5.0,468,1,8,2,NULL,NULL,NULL,NULL,0.0,0.4325,0.5675,0.7626,2,NULL,NULL,468,3,0.06666666766007741,0.640999992688497,0.29233333965142566,0.5122333268324534,3,0,0
469,959,101,9.656064081851445,61,12.169422187752279,50,14.205937852470221,34,18.1051201641774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,469,2,0.2370000034570694,0.7630000114440918,0.0,-0.33524999022483826,0,1,1
470,912,99,9.468077986666923,63,8.373403017337306,50,9.799116759303601,41,9.766104581260539,5.0,470,2,748,31,NULL,NULL,NULL,NULL,0.039,0.1774193548387097,0.7835483870967741,0.6925999999999999,30,1,NULL,470,24,0.02970833331346512,0.7969583297769228,0.17333333318432173,0.3168833352004488,15,2,7
471,1048,108,10.892165008520875,77,8.915254931790113,63,8.35006857663325,44,9.487182148628166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,471,8,0.013749999925494194,0.8385000005364418,0.1476250011473894,0.3004874959588051,4,0,4
472,991,111,8.631310758678843,61,10.647679901941409,79,13.83588793352438,46,8.73760005831609,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,472,78,0.004384615482428135,0.8588846165400285,0.13671795001778847,0.2880025644523975,49,0,29
